timestamp,open,high,low,close,volume,daily_return,ma_7,ma_30,volatility_7
2019-10-17,7995.35,8122.45,7932.65,0.03704499024846737,0.008054636104375887,0.009713145765976483,8203.404285714287,,130.2142728809204
2019-10-18,8070.24,8115.37,7825.0,0.03559702849098824,0.0067590182122180984,-0.015727714941515036,8157.671428571429,,157.79254433470987
2019-10-19,7947.23,8080.03,7879.66,0.03571141028532955,0.006572679737581253,0.0012622639704809036,8108.56,,159.65367998682638
2019-10-20,7952.67,8288.14,7875.62,0.03872376830878477,0.011311835123313062,0.03320106535010381,8100.452857142857,,150.87618121209707
2019-10-21,8222.0,8324.66,8150.01,0.038493522204323075,0.010259631675036329,-0.002456138643491146,8079.171428571429,,116.58427787494274
2019-10-22,8196.41,8294.04,8000.72,0.036414464883648745,0.012289022161635157,-0.022232845489589703,8058.348571428572,8265.473666666667,111.94088193158913
2019-10-23,8015.96,8044.28,7310.24,0.030132361289551532,0.023543696653278448,-0.0687065649586166,7982.848571428572,8183.364333333333,252.05308841780845
2019-10-24,7466.85,7492.37,7341.62,0.029546425437781215,0.019364686698471214,-0.006881081044885051,7888.914285714286,8146.557666666667,324.86108984493904
2019-10-25,7415.47,8776.6,7377.73,0.04366670399565373,0.032862327729710865,0.16697390725065286,7990.002857142857,8153.837,436.5105442680004
2019-10-26,8655.5,10352.43,8637.01,0.05025990782401124,0.05588495422845606,0.06680988159923085,8172.251428571428,8192.750333333333,639.2287645131082
2019-10-27,9232.69,9787.69,9077.85,0.053670492393667696,0.03692252888286539,0.032395597396393416,8359.488571428572,8237.822,821.5683028904459
2019-10-28,9528.62,9901.97,9182.33,0.049875366038847846,0.02949826556248818,-0.034917027598710626,8502.06857142857,8270.822666666667,874.2014244522181
2019-10-29,9202.96,9533.79,9094.14,0.05227407656943113,0.024151431048489304,0.022867791030529272,8700.741428571428,8316.199666666666,903.324411501365
2019-10-30,9407.96,9407.96,9004.51,0.04938385503823864,0.016808389163270793,-0.026937544308667905,8941.904285714287,8344.954333333333,727.175700452493
2019-10-31,9168.24,9400.0,8950.81,0.049243130078899494,0.015606933336530552,-0.001347898796175695,9188.644285714285,8373.188333333334,275.93471932428906
2019-11-01,9141.77,9270.25,9041.97,0.05024382822979177,0.008354555884157714,0.009597873701826076,9271.035714285714,8402.077,144.25483075183655
2019-11-02,9237.7,9366.42,9191.84,0.050910390132010055,0.005679283488618108,0.0063323366267984404,9279.184285714286,8437.632333333333,143.27748995768434
2019-11-03,9320.52,9361.62,9069.38,0.04993660534449218,0.0029660963365550964,-0.009192741835641782,9232.41,8472.944666666666,91.50522116252718
2019-11-04,9199.9,9505.13,9119.48,0.05207998104204438,0.004537582659692906,0.02042166750330865,9260.027142857143,8515.036666666667,107.24071408353231
2019-11-05,9395.14,9454.72,9180.44,0.051054536281608665,0.004716351969677923,-0.009574707099359925,9244.75,8562.857333333333,88.56772117050504
2019-11-06,9308.69,9429.6,9255.24,0.05157182024883915,0.0029864165220132056,0.0048766380440123935,9272.15857142857,8601.354333333333,85.80442032682345
2019-11-07,9342.01,9371.03,9115.87,0.0500123276889016,0.00582067360712912,-0.014630597474015294,9281.794285714286,8635.667666666666,71.41808661145492
2019-11-08,9207.76,9253.18,8697.25,0.04512048177657392,0.012268569094847186,-0.04657495575509507,9217.614285714286,8642.679,204.03557409246287
2019-11-09,8773.61,8875.14,8729.97,0.04545131087466378,0.0043172251893839105,0.0033036712773057975,9149.228571428572,8651.019666666667,250.9978315596001
2019-11-10,8802.19,9137.31,8759.48,0.048064530034515246,0.007337508056848156,0.026009772818850863,9125.777142857143,8676.790666666666,252.74919226473978
2019-11-11,9044.51,9065.8,8624.44,0.044559178494671725,0.006399806800241731,-0.03400484550794858,9031.564285714285,8691.193,260.03945924014323
2019-11-12,8712.08,8874.22,8600.0,0.045582912659977715,0.007493516153064513,0.010280671375825667,8963.021428571428,8709.350333333332,239.4520076778495
2019-11-13,8823.72,8841.26,8721.49,0.04523531972961649,0.013916141067101016,-0.003455120277407353,8883.644285714287,8724.090666666665,174.21885803562597
2019-11-14,8791.22,8808.57,8598.33,0.043579007485336205,0.006032239163886784,-0.016521047728355942,8803.054285714286,8740.173666666667,120.11505523970237
2019-11-15,8645.97,8783.3,8408.21,0.04161387580030193,0.008156298229277598,-0.019930672903098134,8759.127142857144,8756.117,173.72658084033773
2019-11-16,8479.04,8535.98,8445.92,0.04185746454677555,0.005849578992297474,0.0025207555185782216,8714.107142857143,8770.183666666668,197.50632046546562
2019-11-17,8495.01,8626.55,8420.0,0.042043577296890206,0.008178121366180718,0.0019211278150348399,8638.682857142858,8789.026666666667,146.96875798552014
2019-11-18,8511.51,8511.51,8069.0,0.03834025288069923,0.006117340716687138,-0.038153849045918786,8560.778571428571,8796.710666666668,217.10601768325483
2019-11-19,8182.71,8208.97,8004.04,0.0377378953156835,0.007219632346862331,-0.006452014819356977,8462.504285714285,8793.829,234.33126031731166
2019-11-20,8134.49,8229.5,8046.64,0.037288693034616294,0.005022624439686253,-0.004842772785559557,8362.957142857142,8790.307333333334,218.92443328799635
2019-11-21,8097.84,8132.71,7520.18,0.03203990293855155,0.01677399438676154,-0.056861674396309514,8218.407142857142,8777.520666666667,314.22174520095876
2019-11-22,7628.15,7721.84,6798.5,0.02802992583543755,0.017639876550741642,-0.046060318674582046,8048.2414285714285,8771.375333333333,447.30847314533594
2019-11-23,7277.26,7343.76,7087.9,0.028399756502485274,0.002592491108909789,0.004453147206518793,7879.657142857142,8768.023666666668,472.53267124133134
2019-11-24,7321.06,7334.4,6890.0,0.023728577361892822,0.012306480155447445,-0.0559965112400409,7650.225714285714,8709.745333333332,503.5859816971636
2019-11-25,6901.05,7369.92,6524.64,0.026195483618314683,0.015464244573767988,0.031326616763041715,7498.088571428571,8639.405999999999,474.56995555373766
2019-11-26,7114.36,7335.85,7031.09,0.026530988343092476,0.009905446804490571,0.004131076733837613,7357.7,8560.078333333333,393.63309710099804
2019-11-27,7155.73,7648.1,6850.74,0.030690015301843634,0.008767939645012553,0.05099950356940597,7275.038571428572,8504.000333333333,246.35140500433357
2019-11-28,7506.5,7643.22,7365.12,0.029651341939071346,0.007605399740209848,-0.012118551042810122,7245.117142857142,8437.875,204.6611579101734
2019-11-29,7412.07,7855.0,7404.12,0.033214625633975065,0.007880024278171902,0.04208402528327859,7310.065714285714,8390.613000000001,277.6295013056579
2019-11-30,7737.98,7800.0,7414.0,0.03105870557213819,0.009844085971044332,-0.024434124798213275,7343.374285714286,8337.460666666666,291.92745947448714
2019-12-01,7540.08,7542.65,7236.66,0.029326442904097888,0.00665281396967304,-0.02012432300664535,7413.498571428571,8276.32,219.01144052524467
2019-12-02,7405.58,7419.16,7162.23,0.0281950552852942,0.009206604981366695,-0.013413681116468235,7438.547142857143,8209.923999999999,187.8810328119009
2019-12-03,7296.96,7399.97,7239.55,0.02801578491569845,0.005039794237444836,-0.002154318847412018,7457.147142857143,8145.850333333333,158.88242977266754
2019-12-04,7284.86,7751.07,7082.46,0.02703994741402492,0.010199616329518732,-0.011752103004291858,7411.422857142857,8072.659333333333,183.3746432592757
2019-12-05,7180.59,7480.67,7153.94,0.029164392525474758,0.009758382326577943,0.02588914459786973,7405.322857142857,8008.675333333334,183.5706370595979
2019-12-06,7376.79,7597.04,7303.9,0.030852407799492707,0.006594400849815195,0.020051558052931684,7375.731428571429,7948.113333333333,130.0675598074944
2019-12-07,7542.59,7611.36,7472.23,0.030413583128879207,0.0030949497978023104,-0.005110232550109561,7367.650000000001,7890.827,118.84787321049163
2019-12-08,7485.51,7562.68,7378.86,0.0306147491161355,0.0027735580797679607,0.0023546654813246803,7383.788571428572,7848.427333333334,130.46967494763985
2019-12-09,7511.64,7645.75,7276.66,0.02874586691706739,0.005903277747303019,-0.02182404133623639,7390.688571428572,7799.598,126.3242933126594
2019-12-10,7337.84,7405.29,7164.42,0.027401567224449933,0.005120592790234237,-0.016048422998746092,7382.994285714286,7739.201,135.41428455630214
2019-12-11,7230.5,7271.71,7139.23,0.027182382968493804,0.0020056451258528524,-0.0026593279178237506,7384.778571428571,7688.409333333333,132.5875649559293
2019-12-12,7210.16,7292.67,7087.23,0.027098449767461702,0.003771537866000679,-0.001021063598666494,7358.898571428572,7634.38,149.79146653801538
2019-12-13,7196.03,7302.72,7195.48,0.0276938509122832,0.0020892378824925242,0.00725057319940392,7319.331428571429,7583.107000000001,132.6674941885767
2019-12-14,7254.49,7269.11,7013.56,0.025594608569078053,0.004275340323787818,-0.02537977283945181,7258.964285714285,7530.539333333334,137.322641718552
2019-12-15,7066.69,7196.62,7011.08,0.026190465872600807,0.0027578640727168482,0.007391490096110509,7203.54142857143,7485.457333333334,89.47258247237639
2019-12-16,7123.79,7152.66,6850.0,0.023593554386319437,0.006896215950557441,-0.0319778014629577,7138.998571428571,7432.072666666668,125.78347671405871
2019-12-17,6891.13,6937.54,6564.89,0.020473885028392452,0.009010612067858222,-0.03968393276535631,7052.215714285715,7369.025333333333,225.0370148706545
2019-12-18,6626.58,7411.91,6438.08,0.027896955574019847,0.013418383678402233,0.09832762076825818,7061.1671428571435,7338.5,233.36649236154975
2019-12-19,7285.03,7366.95,7048.75,0.026496092202445976,0.006587435409911721,-0.016894907458983366,7053.621428571429,7305.640666666667,228.91011150145684
2019-12-20,7156.13,7214.26,7082.3,0.026875844321246123,0.0025709214435731425,0.004658652292462762,7043.374285714286,7275.204333333333,219.92554845195926
2019-12-21,7188.86,7190.69,7118.0,0.026379201535247726,0.0014873596345310566,-0.006064370050506307,7053.202857142857,7258.658333333334,222.77737682224338
2019-12-22,7137.36,7512.47,7127.42,0.030562518944841063,0.005994955894511179,0.05139301795806506,7107.971428571428,7266.061000000001,281.62961163132206
2019-12-23,7510.48,7689.98,7271.82,0.02847433845014151,0.011958343620154683,-0.024399799055775273,7169.112857142857,7266.2789999999995,273.64515226316917
2019-12-24,7312.63,7430.89,7166.3,0.027959449316092677,0.005851742310661848,-0.006166802796163551,7262.884285714286,7278.645666666666,127.54469776733728
2019-12-25,7262.39,7272.13,7131.55,0.027090352950514318,0.002707297999360409,-0.010473715385957982,7252.78,7281.261333333333,129.59549606367494
2019-12-26,7205.02,7432.08,7164.33,0.027184207603298857,0.0032969833109106803,0.0011430396800042875,7261.400000000001,7283.170666666668,123.31847874503629
2019-12-27,7208.33,7273.96,7100.0,0.027659182850987313,0.004838776243684675,0.005778037354005727,7271.212857142857,7274.3116666666665,118.52105462940392
2019-12-28,7253.94,7361.77,7250.22,0.02832791150703659,0.0026911505111344215,0.00808829817461576,7295.624285714286,7270.443333333333,103.03422422619914
2019-12-29,7312.34,7526.48,7294.84,0.029268168630011734,0.0022283201118779524,0.011281199460363212,7279.410000000001,7258.907999999999,67.4630264168699
2019-12-30,7357.28,7396.65,7227.31,0.0275944083154082,0.006466858495816189,-0.019857747254456992,7268.387142857143,7248.782000000001,65.72866642847806
2019-12-31,7240.76,7300.0,7146.0,0.027058763960451954,0.004355085968239042,-0.006483718233645797,7257.104285714285,7242.153666666667,70.73044060771413
2020-01-01,7180.46,7245.54,7175.62,0.027039605294998978,0.0026991312125310006,-0.00023341989321046253,7256.4685714285715,7238.776333333333,71.34550100935355
2020-01-02,7191.39,7210.05,6934.29,0.024372787487749292,0.0057590568095170795,-0.032498801359154394,7221.249999999999,7228.128000000001,133.14834684162074
2020-01-03,6958.14,7404.24,6877.78,0.028750200424729366,0.008820396741744358,0.05513660260277509,7234.917142857143,7233.1269999999995,141.25231864928585
2020-01-04,7344.55,7403.98,7282.25,0.028793535501349207,0.0027736933677454537,0.0005173129675386523,7240.75,7232.043,145.57976839745461
2020-01-05,7363.88,7489.84,7332.96,0.02896162998276404,0.005779962927721421,0.002005592255202693,7236.909999999999,7226.516333333333,141.24383514566762
2020-01-06,7359.4,7796.86,7352.92,0.03367534592224912,0.012231844597480276,0.056128372570506846,7313.085714285714,7236.050333333333,248.76197524654222
2020-01-07,7785.53,8198.98,7735.68,0.03820055427843791,0.020877244105593024,0.05102005392457509,7452.658571428571,7258.223333333332,400.6849560618363
2020-01-08,8174.37,8456.12,7890.0,0.036805050771603856,0.016000870782872118,-0.014970015927891378,7574.99,7281.78,438.11272099767893
2020-01-09,8036.44,8036.44,7753.44,0.034208937563049685,0.009985038165638364,-0.028272584224730113,7698.2071428571435,7301.6776666666665,349.17587749413565
2020-01-10,7813.16,8195.0,7684.66,0.038436160247639434,0.016245045899307694,0.047375362970839774,7819.542857142857,7334.572,353.7873362023195
2020-01-11,8195.0,8290.0,8010.01,0.0365136794011731,0.006849776160514542,-0.02057107992678464,7916.2528571428575,7362.092333333334,290.7845607842109
2020-01-12,8010.01,8192.05,7968.79,0.038326910238687326,0.004014116859347279,0.019809578865795707,8033.571428571428,7393.172333333333,172.56205979572326
2020-01-13,8186.81,8186.81,8059.34,0.03737867033844011,0.006104764607592547,-0.01015830586579547,8079.9628571428575,7427.616666666667,130.8708746199856
2020-01-14,8110.96,8891.18,8110.96,0.045872915554304686,0.030213770841899603,0.09193102673695153,8176.074285714285,7485.147666666667,320.86453651849547
2020-01-15,8808.88,8911.21,8579.47,0.04553843718660473,0.012602521622573333,-0.0033152031395528025,8285.477142857142,7549.291666666667,393.7720560897306
2020-01-16,8836.69,8857.99,8595.65,0.04453728287701118,0.008182228310361516,-0.009956009385571729,8414.859999999999,7619.628000000001,364.71308060811026
2020-01-17,8729.99,9022.5,8673.1,0.04665374521118894,0.006645915486144706,0.021258877434135126,8517.801428571429,7674.453333333334,392.9180016843344
2020-01-18,8905.0,8988.76,8805.36,0.046673131955992556,0.0043924436717877775,0.0001906772294375525,8645.068571428572,7733.429999999999,349.06166291112197
2020-01-19,8913.69,9200.0,8493.57,0.044406251290073834,0.01868898522206944,-0.022291525788664557,8721.224285714286,7784.670666666667,284.18985777451155
2020-01-20,8725.94,8741.97,8530.0,0.043560304978584485,0.0037978200052522022,-0.008508334566342257,8798.661428571428,7834.890333333334,104.4158331589535
2020-01-21,8650.15,8778.28,8503.31,0.04482101358919578,0.00598112858650403,0.012788729722257086,8785.484285714285,7876.567333333333,103.09309544564124
2020-01-22,8737.02,8819.92,8605.64,0.043857150253430385,0.0032550057034291266,-0.009654044372966686,8764.422857142858,7921.5306666666675,110.2073602675222
2020-01-23,8671.0,8671.0,8305.5,0.040943550588798255,0.005548956987117859,-0.029467057884563053,8719.404285714287,7959.482666666667,173.05564517970453
2020-01-24,8411.45,8524.11,8241.5,0.041366523744542916,0.00710778185112191,0.00440767355883076,8653.171428571428,8001.211333333334,174.17405560993092
2020-01-25,8440.25,8442.68,8277.21,0.0401442465045129,0.006487721208411488,-0.012681082257842924,8571.384285714286,8039.092999999999,163.57582654097553
2020-01-26,8340.11,8612.12,8301.86,0.04319298318439373,0.0049379290946251824,0.03203679425940531,8556.185714285715,8084.497666666667,152.17246398488115
2020-01-27,8613.88,9002.45,8584.04,0.04663686733924227,0.008938765986397762,0.03506569810917637,8594.725714285714,8138.014,203.6671347940806
2020-01-28,8921.17,9402.37,8892.43,0.05195145832796397,0.012359720272176052,0.05228003693021499,8684.048571428571,8204.316333333334,361.53792011481283
2020-01-29,9376.62,9445.67,9239.08,0.05104723774238849,0.012063766991495467,-0.00845296552077035,8774.118571428571,8272.867999999999,429.675535934902
2020-01-30,9300.42,9579.29,9205.0,0.053620200896853626,0.0113066043606407,0.02425799792492067,8932.918571428572,8350.506,477.52442399764175
2020-01-31,9513.19,9534.33,9213.32,0.05164172656980745,0.0065579364422957385,-0.01821136265584211,9061.635714285714,8422.417,446.7160151914924
2020-02-01,9363.96,9462.65,9301.63,0.05205033072646238,0.005264085889015468,0.003830864601442441,9210.782857142856,8503.317333333332,325.26348189911823
2020-02-02,9384.73,9487.85,9157.15,0.051411936624047,0.006337452107275954,-0.005962416962320027,9313.74142857143,8569.556666666665,190.20734847602915
2020-02-03,9324.9,9600.0,9241.58,0.05103526357648036,0.008875401103089244,-0.0035391194310836482,9368.84,8634.568333333335,77.79366855125829
2020-02-04,9299.53,9356.66,9100.0,0.049850961548330366,0.006258795298973957,-0.011166906815200162,9342.527142857143,8695.627,101.0180067635089
2020-02-05,9192.37,9747.48,9180.27,0.054576309534697595,0.010817722172691589,0.04505896617532712,9386.735714285713,8756.719666666668,139.9510128410457
2020-02-06,9625.0,9859.33,9535.38,0.05636308316753866,0.010193271374945323,0.016303324242402217,9421.095714285713,8809.807999999999,197.61962620625874
2020-02-07,9767.0,9880.32,9730.59,0.056910587648727695,0.009821081943720136,0.004915536925910624,9487.098571428573,8868.575666666668,243.01827629683078
2020-02-08,9821.51,9937.31,9668.84,0.05791847029916483,0.010589358903089298,0.009004584819154227,9560.608571428571,8937.877666666667,282.88715049341323
2020-02-09,9903.35,10174.27,9892.42,0.06077117277717857,0.011373369751098875,0.02525905296979425,9677.851428571428,9003.162,337.5407060601983
2020-02-10,10165.0,10193.58,9767.62,0.0573115511471365,0.00555609811229833,-0.029878278785801626,9756.474285714286,9063.953333333333,296.39468477336646
2020-02-11,9848.03,10325.27,9718.9,0.06162863709587475,0.011315547721089326,0.03843186303572721,9904.012857142856,9132.063333333334,217.39134617200324
2020-02-12,10230.93,10450.0,10230.64,0.06300007823121727,0.008595998767919496,0.011757091796432029,10009.537142857142,9206.953666666666,229.9785316585219
2020-02-13,10318.09,10490.0,10101.26,0.06149646511218425,0.013281561720899991,-0.012740386009056026,10073.842857142856,9252.620666666666,213.17436280459134
2020-02-14,10237.42,10376.6,10116.94,0.06294522514739058,0.00467752346062038,0.01243402012111039,10149.438571428573,9303.5,199.4718063142932
2020-02-15,10350.58,10373.47,9800.0,0.05786806476267545,0.006653874957471119,-0.04303970255709266,10148.807142857142,9342.465333333334,200.3854254276261
2020-02-16,9908.62,10047.63,9649.72,0.05820299928907667,0.006874606575534898,0.0029669783492407564,10116.635714285714,9376.223333333333,216.89812192649134
2020-02-17,9916.64,9952.62,9458.42,0.05569914417785264,0.01094691342412403,-0.022114494582674005,10096.437142857143,9402.606,249.9193304324625
2020-02-18,9698.24,10249.17,9593.22,0.060823745067498936,0.008560998117869359,0.0462849567967929,10086.354285714286,9450.593666666666,245.06967396077167
2020-02-19,10167.94,10512.0,9400.0,0.054481428524835215,0.010542040772613108,-0.0547491962111174,9979.641428571429,9482.515666666666,272.7263368548888
2020-02-20,9588.19,9686.42,9410.02,0.054552589282232,0.00511231581332405,0.0006498652883413225,9892.655714285715,9510.960666666664,281.32364374252614
2020-02-21,9587.23,9761.24,9571.64,0.05525701235665498,0.0036666465356895534,0.0064288635888192225,9796.345714285713,9544.282,206.41344407581138
2020-02-22,9675.78,9702.82,9558.25,0.05518870259114109,0.0016420246494664049,-0.0006194415718717705,9762.781428571428,9585.92,206.04861080406644
2020-02-23,9656.4,10002.98,9656.4,0.058445219559446496,0.0029565116904647437,0.02954881048343272,9765.815714285713,9635.840333333332,209.0276587645074
2020-02-24,9945.64,9993.8,9487.44,0.05511115561192663,0.006228940147508717,-0.029384184442141748,9758.449999999999,9679.588,212.25636394071506
2020-02-25,9665.52,9669.54,9256.66,0.0512626586890592,0.006021312296032434,-0.03494487538326285,9638.67857142857,9703.175333333334,183.763700843281
2020-02-26,9309.7,9372.65,8653.0,0.045225968476240636,0.010918014571284959,-0.056798794816164455,9522.735714285713,9699.051333333333,371.2058756654741
2020-02-27,8784.22,8967.12,8531.36,0.04536908826876142,0.007516144915261816,0.0014276954719871782,9407.694285714286,9679.811333333335,455.50662237619713
2020-02-28,8818.72,8900.32,8451.67,0.04413050335516129,0.009764289185330968,-0.012337923466478329,9268.312857142857,9659.594,508.10296465428763
2020-02-29,8698.05,8787.36,8524.44,0.04223983957810795,0.0026635043183868266,-0.019068749403346685,9106.102857142858,9626.329666666667,540.9120074378787
2020-03-01,8523.66,8746.82,8428.7,0.042434961462572515,0.0053702448350140585,0.0020062050479916493,8905.542857142857,9599.418666666666,423.5987070217226
2020-03-02,8525.48,8963.39,8502.03,0.046484624372696265,0.006487714676082206,0.0415544750838146,8797.478571428572,9583.150333333333,267.6718577804131
2020-03-03,8913.63,8919.44,8660.53,0.04486640137997132,0.008589357709735882,-0.015942458846210816,8717.352857142858,9564.018000000002,137.64860112066
2020-03-04,8765.54,8844.36,8672.76,0.04474517720511108,0.005976344858628961,-0.0012136282575587742,8711.33,9545.632333333335,134.8133737183804
2020-03-05,8765.21,9152.18,8765.21,0.04833240923183105,0.008112327315896398,0.03595698787068935,8748.451428571429,9541.193666666666,189.0915169460306
2020-03-06,9051.95,9170.84,8993.59,0.04921325168396688,0.005397391820281805,0.00852276175438238,8812.122857142856,9525.517666666668,236.84027794516254
2020-03-07,9140.03,9199.13,8847.87,0.046324398628878174,0.006676210538416051,-0.027715445135300554,8863.29,9496.175,201.40232247915955
2020-03-08,8885.47,8885.47,8003.84,0.03662817523518973,0.010947181679383088,-0.09567657772111382,8790.548571428571,9436.890333333335,362.65016298670594
2020-03-09,8036.65,8175.98,7642.21,0.03552575369391614,0.026210798222258695,-0.01202892815991119,8653.267142857143,9371.437333333333,477.63498925135343
2020-03-10,7939.82,8140.35,7736.58,0.03494643214331411,0.012607738203215021,-0.006398154107350451,8529.0,9295.952666666666,552.8237419226222
2020-03-11,7880.0,7977.46,7597.21,0.03537305456866888,0.00985874795602063,0.00474205189764465,8411.595714285715,9231.827333333333,584.8451562552552
2020-03-12,7950.14,7956.4,4510.0,0.0,0.1786456712994248,-0.3913277149777957,7806.137142857144,9051.689333333334,1410.0136113730018
2020-03-13,4814.78,5948.5,3649.04,0.008643295071501744,0.20651031725739138,0.15709553992264613,7297.91857142857,8892.806666666667,1488.0703097124165
2020-03-14,5583.79,5626.0,5053.25,0.003932886282600807,0.015804596205639225,-0.0739901477832513,6766.881428571428,8724.550666666666,1489.8678132799582
2020-03-15,5172.68,5943.59,5101.05,0.006163388292093924,0.026329908800333875,0.03783574654943944,6385.25,8558.579666666667,1452.1288061096084
2020-03-16,5326.48,5361.94,4426.37,0.002262775237607366,0.045201598373166986,-0.06375348552853288,5968.565714285714,8396.047666666667,1346.3418529711855
2020-03-17,5018.11,5522.61,4950.17,0.005653973062460217,0.026396679004087313,0.059201672307386044,5601.62,8242.449,1053.9926040695502
2020-03-18,5337.47,5437.71,5000.05,0.006450426154862687,0.048784105671301425,0.01312690658732385,5239.307142857142,8098.496999999999,253.83733345810091
2020-03-19,5394.56,6397.65,5252.01,0.015446103823088878,0.04131687947909323,0.14634309238415577,5432.8,7965.86,373.18547578022196
2020-03-20,6166.81,6904.12,5685.74,0.01574226485988288,0.04664947927402186,0.004202925054579865,5521.728571428571,7852.6269999999995,475.0665059205889
2020-03-21,6208.38,6451.84,5871.38,0.01528610615862143,0.03004078823018951,-0.006446414182111226,5663.95,7737.852666666667,500.372945245156
2020-03-22,6148.07,6403.69,5762.84,0.011334859488294866,0.032840585645261856,-0.05620113544201133,5728.732857142858,7609.47,484.32177195585075
2020-03-23,5810.22,6586.88,5696.92,0.018897856715534192,0.028012491822793674,0.11397915621154509,5937.120000000001,7503.3933333333325,442.0303111024324
2020-03-24,6499.47,6830.63,6387.89,0.021956742926518072,0.0166347915671395,0.04138259811068368,6141.344285714285,7396.7390000000005,439.82717313571266
2020-03-25,6744.53,6954.56,6474.17,0.021340586560789188,0.015410765941068898,-0.00800451559569415,6327.872857142857,7298.0289999999995,331.7824874680063
2020-03-26,6700.0,6772.38,6517.01,0.021776218120493865,0.015191990755625003,0.00570497512660717,6407.17,7211.841333333333,355.7470721359701
2020-03-27,6750.08,6836.61,6275.59,0.01757682111668106,0.013442733107703367,-0.05468280143923987,6430.151428571428,7131.023999999999,345.5603745333092
2020-03-28,6359.77,6359.77,6032.28,0.016177440260886286,0.024265470734056126,-0.019276234041851303,6441.317142857143,7045.698,336.7144281491238
2020-03-29,6241.06,6266.95,5867.15,0.011999710795383395,0.021119906815896473,-0.0586786178794072,6449.645714285713,6951.781,318.9970804911651
2020-03-30,5895.02,6607.25,5862.32,0.017811742847830714,0.03220141089136282,0.08672207077977556,6436.04,6880.3786666666665,319.4323267923615
2020-03-31,6387.83,6516.79,6334.59,0.018358677130643167,0.017206748824632703,0.007509625818331589,6390.967142857144,6810.004666666666,288.5222444754037
2020-04-01,6419.08,6679.96,6152.38,0.020714394703632552,0.02104376641554687,0.03210385379901548,6383.122857142857,6734.6793333333335,279.4536536239798
2020-04-02,6649.73,7226.02,6558.62,0.02283484842644634,0.04898049112622871,0.027998795362144113,6396.384285714285,6670.282,300.3100316260179
2020-04-03,6786.0,7035.95,6607.95,0.021627966542583893,0.03220949851667554,-0.015501820727880977,6447.132857142858,6602.711333333334,323.4203755544657
